year,month,date_of_month,day_of_week,Date,births
2014,1,29,3,1/29/2014,11381
2014,1,30,4,1/30/2014,11651
2014,1,31,5,1/31/2014,11843
2014,2,1,6,2/1/2014,8206
2014,2,2,7,2/2/2014,7265
2014,2,3,1,2/3/2014,11825
2014,2,4,2,2/4/2014,12519
2014,2,5,3,2/5/2014,11914
2014,2,6,4,2/6/2014,11807
2014,2,7,5,2/7/2014,12246
2014,2,8,6,2/8/2014,8129
2014,2,9,7,2/9/2014,7060
2014,2,10,1,2/10/2014,11886
2014,2,11,2,2/11/2014,12311
2014,2,12,3,2/12/2014,12154
2014,2,13,4,2/13/2014,11384
2014,2,14,5,2/14/2014,12494
2014,2,15,6,2/15/2014,8391
2014,2,16,7,2/16/2014,7259
2014,2,17,1,2/17/2014,11144
2014,2,18,2,2/18/2014,12331
2014,2,19,3,2/19/2014,11932
2014,2,20,4,2/20/2014,12142
2014,2,21,5,2/21/2014,11988
2014,2,22,6,2/22/2014,8049
2014,2,23,7,2/23/2014,7092
2014,2,24,1,2/24/2014,11621
2014,2,25,2,2/25/2014,12291
2014,2,26,3,2/26/2014,11932
2014,2,27,4,2/27/2014,11856
2014,2,28,5,2/28/2014,11671
2014,3,1,6,3/1/2014,8186
2014,3,2,7,3/2/2014,7267
2014,3,3,1,3/3/2014,11793
2014,3,4,2,3/4/2014,12065
2014,3,5,3,3/5/2014,12129
2014,3,6,4,3/6/2014,12069
2014,3,7,5,3/7/2014,12035
2014,3,8,6,3/8/2014,8140
2014,3,9,7,3/9/2014,6789
2014,3,10,1,3/10/2014,11620
2014,3,11,2,3/11/2014,12084
2014,3,12,3,3/12/2014,11819
2014,3,13,4,3/13/2014,11623
2014,3,14,5,3/14/2014,11841
2014,3,15,6,3/15/2014,8080
2014,3,16,7,3/16/2014,6973
2014,3,17,1,3/17/2014,11936
2014,3,18,2,3/18/2014,12231
2014,3,19,3,3/19/2014,11953
2014,3,20,4,3/20/2014,12266
2014,3,21,5,3/21/2014,11987
2014,3,22,6,3/22/2014,8109
2014,3,23,7,3/23/2014,7147
2014,3,24,1,3/24/2014,11542
2014,3,25,2,3/25/2014,12342
2014,3,26,3,3/26/2014,11809
2014,3,27,4,3/27/2014,11823
2014,3,28,5,3/28/2014,11730
2014,3,29,6,3/29/2014,8153
2014,3,30,7,3/30/2014,7215
2014,3,31,1,3/31/2014,11511
2014,4,1,2,4/1/2014,11710
2014,4,2,3,4/2/2014,12003
2014,4,3,4,4/3/2014,11984
2014,4,4,5,4/4/2014,12319
2014,4,5,6,4/5/2014,7926
2014,4,6,7,4/6/2014,7127
2014,4,7,1,4/7/2014,11508
2014,4,8,2,4/8/2014,12187
2014,4,9,3,4/9/2014,11875
2014,4,10,4,4/10/2014,12026
2014,4,11,5,4/11/2014,12018
2014,4,12,6,4/12/2014,7980
2014,4,13,7,4/13/2014,7181
2014,4,14,1,4/14/2014,11912
2014,4,15,2,4/15/2014,12274
2014,4,16,3,4/16/2014,11858
2014,4,17,4,4/17/2014,12070
2014,4,18,5,4/18/2014,11132
2014,4,19,6,4/19/2014,7641
2014,4,20,7,4/20/2014,6877
2014,4,21,1,4/21/2014,11664
2014,4,22,2,4/22/2014,12528
2014,4,23,3,4/23/2014,12014
2014,4,24,4,4/24/2014,12178
2014,4,25,5,4/25/2014,11811
2014,4,26,6,4/26/2014,7949
2014,4,27,7,4/27/2014,7184
2014,4,28,1,4/28/2014,11681
2014,4,29,2,4/29/2014,12121
2014,4,30,3,4/30/2014,11591
2014,5,1,4,5/1/2014,12412
2014,5,2,5,5/2/2014,12011
2014,5,3,6,5/3/2014,8015
2014,5,4,7,5/4/2014,7171
2014,5,5,1,5/5/2014,11788
2014,5,6,2,5/6/2014,12487
2014,5,7,3,5/7/2014,12127
2014,5,8,4,5/8/2014,12166
2014,5,9,5,5/9/2014,11949
2014,5,10,6,5/10/2014,8100
2014,5,11,7,5/11/2014,7145
2014,5,12,1,5/12/2014,11671
2014,5,13,2,5/13/2014,12057
2014,5,14,3,5/14/2014,12234
2014,5,15,4,5/15/2014,12387
2014,5,16,5,5/16/2014,12065
2014,5,17,6,5/17/2014,8051
2014,5,18,7,5/18/2014,7200
2014,5,19,1,5/19/2014,11925
2014,5,20,2,5/20/2014,12854
2014,5,21,3,5/21/2014,12545
2014,5,22,4,5/22/2014,12634
2014,5,23,5,5/23/2014,12631
2014,5,24,6,5/24/2014,8456
2014,5,25,7,5/25/2014,7393
2014,5,26,1,5/26/2014,7657
2014,5,27,2,5/27/2014,12490
2014,5,28,3,5/28/2014,13411
2014,5,29,4,5/29/2014,12753
2014,5,30,5,5/30/2014,12257
2014,5,31,6,5/31/2014,8462
2014,6,1,7,6/1/2014,7474
2014,6,2,1,6/2/2014,11885
2014,6,3,2,6/3/2014,12246
2014,6,4,3,6/4/2014,12320
2014,6,5,4,6/5/2014,12256
2014,6,6,5,6/6/2014,11965
2014,6,7,6,6/7/2014,8164
2014,6,8,7,6/8/2014,7359
2014,6,9,1,6/9/2014,11886
2014,6,10,2,6/10/2014,12513
2014,6,11,3,6/11/2014,12090
2014,6,12,4,6/12/2014,12442
2014,6,13,5,6/13/2014,11651
2014,6,14,6,6/14/2014,8199
2014,6,15,7,6/15/2014,7375
2014,6,16,1,6/16/2014,12068
2014,6,17,2,6/17/2014,12555
2014,6,18,3,6/18/2014,12524
2014,6,19,4,6/19/2014,12217
2014,6,20,5,6/20/2014,12532
2014,6,21,6,6/21/2014,8299
2014,6,22,7,6/22/2014,7414
2014,6,23,1,6/23/2014,11939
2014,6,24,2,6/24/2014,12704
2014,6,25,3,6/25/2014,12499
2014,6,26,4,6/26/2014,12621
2014,6,27,5,6/27/2014,12236
2014,6,28,6,6/28/2014,8441
2014,6,29,7,6/29/2014,7563
2014,6,30,1,6/30/2014,12243
2014,7,1,2,7/1/2014,13575
2014,7,2,3,7/2/2014,13183
2014,7,3,4,7/3/2014,13043
2014,7,4,5,7/4/2014,9278
2014,7,5,6,7/5/2014,7778
2014,7,6,7,7/6/2014,7568
2014,7,7,1,7/7/2014,13038
2014,7,8,2,7/8/2014,13500
2014,7,9,3,7/9/2014,12577
2014,7,10,4,7/10/2014,13146
2014,7,11,5,7/11/2014,12699
2014,7,12,6,7/12/2014,8650
2014,7,13,7,7/13/2014,7626
2014,7,14,1,7/14/2014,12394
2014,7,15,2,7/15/2014,13207
2014,7,16,3,7/16/2014,12881
2014,7,17,4,7/17/2014,12817
2014,7,18,5,7/18/2014,12439
2014,7,19,6,7/19/2014,8720
2014,7,20,7,7/20/2014,7567
2014,7,21,1,7/21/2014,12497
2014,7,22,2,7/22/2014,13239
2014,7,23,3,7/23/2014,12692
2014,7,24,4,7/24/2014,12929
2014,7,25,5,7/25/2014,12662
2014,7,26,6,7/26/2014,8740
2014,7,27,7,7/27/2014,7822
2014,7,28,1,7/28/2014,12532
2014,7,29,2,7/29/2014,13252
2014,7,30,3,7/30/2014,12752
2014,7,31,4,7/31/2014,12673
2014,8,1,5,8/1/2014,12782
2014,8,2,6,8/2/2014,8814
2014,8,3,7,8/3/2014,7679
2014,8,4,1,8/4/2014,12511
2014,8,5,2,8/5/2014,13415
2014,8,6,3,8/6/2014,12900
2014,8,7,4,8/7/2014,13152
2014,8,8,5,8/8/2014,12887
2014,8,9,6,8/9/2014,8958
2014,8,10,7,8/10/2014,7832
2014,8,11,1,8/11/2014,12589
2014,8,12,2,8/12/2014,13413
2014,8,13,3,8/13/2014,12817
2014,8,14,4,8/14/2014,13031
2014,8,15,5,8/15/2014,13048
2014,8,16,6,8/16/2014,8885
2014,8,17,7,8/17/2014,7783
2014,8,18,1,8/18/2014,12582
2014,8,19,2,8/19/2014,13198
2014,8,20,3,8/20/2014,13167
2014,8,21,4,8/21/2014,13153
2014,8,22,5,8/22/2014,12891
2014,8,23,6,8/23/2014,8912
2014,8,24,7,8/24/2014,7630
2014,8,25,1,8/25/2014,12346
2014,8,26,2,8/26/2014,13278
2014,8,27,3,8/27/2014,13113
2014,8,28,4,8/28/2014,13418
2014,8,29,5,8/29/2014,13099
2014,8,30,6,8/30/2014,8899
2014,8,31,7,8/31/2014,7884
2014,9,1,1,9/1/2014,8043
2014,9,2,2,9/2/2014,13071
2014,9,3,3,9/3/2014,13863
2014,9,4,4,9/4/2014,13556
2014,9,5,5,9/5/2014,13457
2014,9,6,6,9/6/2014,8806
2014,9,7,7,9/7/2014,7770
2014,9,8,1,9/8/2014,12743
2014,9,9,2,9/9/2014,13629
2014,9,10,3,9/10/2014,13230
2014,9,11,4,9/11/2014,12104
2014,9,12,5,9/12/2014,13415
2014,9,13,6,9/13/2014,8903
2014,9,14,7,9/14/2014,8109
2014,9,15,1,9/15/2014,13018
2014,9,16,2,9/16/2014,13661
2014,9,17,3,9/17/2014,13341
2014,9,18,4,9/18/2014,13451
2014,9,19,5,9/19/2014,13129
2014,9,20,6,9/20/2014,9202
2014,9,21,7,9/21/2014,8002
2014,9,22,1,9/22/2014,12713
2014,9,23,2,9/23/2014,13149
2014,9,24,3,9/24/2014,13033
2014,9,25,4,9/25/2014,12908
2014,9,26,5,9/26/2014,12478
2014,9,27,6,9/27/2014,8797
2014,9,28,7,9/28/2014,7639
2014,9,29,1,9/29/2014,12318
2014,9,30,2,9/30/2014,12959
2014,10,1,3,10/1/2014,13082
2014,10,2,4,10/2/2014,12841
2014,10,3,5,10/3/2014,12539
2014,10,4,6,10/4/2014,8425
2014,10,5,7,10/5/2014,7484
2014,10,6,1,10/6/2014,11893
2014,10,7,2,10/7/2014,12860
2014,10,8,3,10/8/2014,12363
2014,10,9,4,10/9/2014,12130
2014,10,10,5,10/10/2014,12155
2014,10,11,6,10/11/2014,8262
2014,10,12,7,10/12/2014,7283
2014,10,13,1,10/13/2014,11241
2014,10,14,2,10/14/2014,12658
2014,10,15,3,10/15/2014,12405
2014,10,16,4,10/16/2014,12506
2014,10,17,5,10/17/2014,12087
2014,10,18,6,10/18/2014,8305
2014,10,19,7,10/19/2014,7279
2014,10,20,1,10/20/2014,11744
2014,10,21,2,10/21/2014,12565
2014,10,22,3,10/22/2014,12282
2014,10,23,4,10/23/2014,12162
2014,10,24,5,10/24/2014,12119
2014,10,25,6,10/25/2014,8256
2014,10,26,7,10/26/2014,7576
2014,10,27,1,10/27/2014,12007
2014,10,28,2,10/28/2014,12831
2014,10,29,3,10/29/2014,12102
2014,10,30,4,10/30/2014,12192
2014,10,31,5,10/31/2014,10837
2014,11,1,6,11/1/2014,8367
2014,11,2,7,11/2/2014,7736
2014,11,3,1,11/3/2014,12309
2014,11,4,2,11/4/2014,12748
2014,11,5,3,11/5/2014,12461
2014,11,6,4,11/6/2014,12489
2014,11,7,5,11/7/2014,12422
2014,11,8,6,11/8/2014,8268
2014,11,9,7,11/9/2014,7479
2014,11,10,1,11/10/2014,11898
2014,11,11,2,11/11/2014,12794
2014,11,12,3,11/12/2014,12244
2014,11,13,4,11/13/2014,12103
2014,11,14,5,11/14/2014,12234
2014,11,15,6,11/15/2014,8305
2014,11,16,7,11/16/2014,7219
2014,11,17,1,11/17/2014,11784
2014,11,18,2,11/18/2014,12822
2014,11,19,3,11/19/2014,12100
2014,11,20,4,11/20/2014,12541
2014,11,21,5,11/21/2014,12638
2014,11,22,6,11/22/2014,8647
2014,11,23,7,11/23/2014,7497
2014,11,24,1,11/24/2014,12791
2014,11,25,2,11/25/2014,13349
2014,11,26,3,11/26/2014,11747
2014,11,27,4,11/27/2014,7351
2014,11,28,5,11/28/2014,9049
2014,11,29,6,11/29/2014,8035
2014,11,30,7,11/30/2014,7228
2014,12,1,1,12/1/2014,12584
2014,12,2,2,12/2/2014,13083
2014,12,3,3,12/3/2014,12427
2014,12,4,4,12/4/2014,12384
2014,12,5,5,12/5/2014,11964
2014,12,6,6,12/6/2014,8280
2014,12,7,7,12/7/2014,7196
2014,12,8,1,12/8/2014,11773
2014,12,9,2,12/9/2014,12419
2014,12,10,3,12/10/2014,12203
2014,12,11,4,12/11/2014,12042
2014,12,12,5,12/12/2014,12001
2014,12,13,6,12/13/2014,8596
2014,12,14,7,12/14/2014,7291
2014,12,15,1,12/15/2014,12013
2014,12,16,2,12/16/2014,12748
2014,12,17,3,12/17/2014,12684
2014,12,18,4,12/18/2014,12816
2014,12,19,5,12/19/2014,12714
2014,12,20,6,12/20/2014,8465
2014,12,21,7,12/21/2014,7382
2014,12,22,1,12/22/2014,12799
2014,12,23,2,12/23/2014,12604
2014,12,24,3,12/24/2014,9308
2014,12,25,4,12/25/2014,6749
2014,12,26,5,12/26/2014,10386
2014,12,27,6,12/27/2014,8656
2014,12,28,7,12/28/2014,7724
2014,12,29,1,12/29/2014,12811
2014,12,30,2,12/30/2014,13634
2014,12,31,3,12/31/2014,11990
